IID	PC1	PC2
HGDP01191.SDG	0.1618241	-0.3589481
HGDP00328.SDG	0.0803852	0.1102869
HGDP00019.SDG	0.06449919	0.1174446
HGDP00461.SDG	-0.7746148	-0.1163508
HGDP01312.SDG	0.1563543	-0.3535745
HGDP00915.SDG	-0.7136817	-0.08928931
HGDP00928.SDG	-0.7489972	-0.1031719
HGDP00530.SDG	0.08530309	0.2387891
HGDP00857.SDG	0.1789266	-0.2579033
HGDP00457.SDG	-0.7696752	-0.1132416
HGDP01355.SDG	0.1543403	-0.3252015
HGDP01211.SDG	0.1735866	-0.3270575
HGDP00798.SDG	0.08855732	0.2244955
HGDP01203.SDG	0.1743944	-0.3370103
HGDP00796.SDG	0.09407265	0.2188048
AED106.SG	0.008864598	0.02646621
AED1108.SG	0.01153427	0.01153359
AED1119.SG	0.006165732	0.01529244
AED1135b.SG	0.007737627	0.02335938
AED125b.SG	0.003149941	0.007547693
AED204.SG	0.008178664	0.02294058
AED249.SG	0.009847747	0.0285041
AED432b.SG	0.005553317	0.01662174
AED513.SG	0.008784778	0.02426812
AED92b.SG	0.00521516	0.01727661
AEHIb.SG	0.005085604	0.01915957
Alh10.SG	0.07886251	0.215224
Alh1.SG	0.07471343	0.2101739
Alh2.SG	0.005041067	0.014152
Alh3a.SG	0.0295271	0.06787704
BIM33.SG	0.00883743	0.02657989
BIM37b.SG	0.007647781	0.02206012
FN2.SG	0.06476119	0.2251869
Ker1.SG	0.02163978	0.06346789
NW255a.SG	0.009166084	0.02910136
NW54.SG	0.009484774	0.03229083
Pr10.SG	0.0106354	0.01410168
Pr4.SG	0.004911537	0.007464419
STR220c.SG	0.02657093	0.08104535
STR228.SG	0.0125708	0.03662382
STR241.SG	0.005748499	0.01566158
STR248b.SG	0.008802756	0.01924965
STR266b.SG	0.003748984	0.01098053
STR300b.SG	0.01866915	0.06587328
STR310.SG	0.02941509	0.1037244
STR316b.SG	0.01192441	0.03203432
STR328c.SG	0.01616089	0.02741123
STR355c.SG	0.0309445	0.09143648
STR360c.SG	0.004258858	0.01079022
STR393b.SG	0.004859764	0.01692502
STR480.SG	0.01243303	0.03167974
STR486.SG	0.01861552	0.05511834
STR491.SG	0.002900927	0.007343833
STR502b.SG	0.002345742	0.009221086
STR535.SG	0.007331496	0.02529656
Vim2b.SG	0.02842346	0.02927009
I1583.DG	0.06343199	0.262515
I1583.SG	0.05673885	0.2605332
I11300	0.004072314	0.01669313
I11301	0.03992102	0.1409554
I11306	0.0330809	0.1143004
I11304_published	0.004690861	0.0179304
I11305	0.03694251	0.1333331
I11303	0.004828327	0.01853469
I10771	0.01636954	0.1072429
I10769	0.02938007	0.1564952
I11601	0.01006524	0.03599295
I10770	0.03012113	0.1596558
I11614	0.04052059	0.1560046
I11604	0.004077497	0.01626243
I11592	0.03772703	0.151788
I10768	0.01331766	0.0820412
I11605	0.03761069	0.1355098
I11599	0.0292014	0.1088827
I8134	0.04520231	0.1790855
I8351	0.1228741	-0.1811039
I10411	0.01205374	0.03610291
I10373	0.04913458	0.189609
I10372	0.05739903	0.1993372
I10427_published	0.01933971	-0.03607296
I10410	0.01149064	0.03795528
I10409_published	0.006073285	-0.002590327
I10371	0.002207868	0.0105209
I4064	0.04945054	0.2079261
I11041_published	0.005194856	0.009425903
I11026	0.01554438	0.05034261
I10554	0.05755489	0.2113268
I10892	0.03819286	0.1242631
I11027	0.03962342	0.120664
I11042	0.0008692394	0.003603021
I11028	0.02903593	0.09885175
I10866	0.02000274	0.1751561
I10895	0.03991767	0.1364052
I10865	0.00120297	0.009259004
I10552	0.06341965	0.2229314
I11040	6.868245e-05	0.0004926196
I10899_published	0.03538615	0.07490812
I11025	0.00164669	0.004260794
I10553	0.05480077	0.2204669
I10897_published	0.007168243	0.02626243
I11039	0.00681234	0.01193474
I10551	0.001199687	0.002053382
I10854_published	0.0001642172	0.0009615822
I10565	0.06833364	0.1341997
I10759	0.005124638	-0.007989125
I10564	0.03050106	0.06086305
I10851_published	0.003463481	0.01322998
I10852_published	0.01932216	0.06936328
I10853_published	0.01535279	0.05866383
I12030_published	0.001086873	0.007349207
I12031	0.0466919	0.1241726
I12032_published	0.01748612	0.05004279
I12147	0.02913432	0.04177314
I12029_published	0.0003019308	0.00095517
I12033_published	0.002817135	0.008407444
I12034	0.04325195	0.1208627
CUN008	0.1517886	-0.2065677
LAR001	0.07817722	-0.1246993
LAR002	0.05880512	-0.09294101
MOS001	0.05318815	-0.07988586
DA136.SG	0.02064662	0.02940172
523a.SG	0.08565873	-0.1283294
Ala1.SG	0.04473825	-0.06391897
B-03.SG	0.04209944	-0.06403769
B-04.SG	0.009152336	-0.01316478
CH-01.SG	0.000794598	-0.001025251
CK-03.SG	0.0003000941	-0.0007217832
CK-09.SG	0.02494492	-0.03479958
CK-10.SG	0.003119077	-0.004556603
CK-13.SG	0.1079573	-0.1707964
CR-01.SG	0.1572425	-0.2442577
CT-01.SG	0.1615722	-0.2393197
CT-02.SG	0.003196254	-0.005455958
LU-01.SG	0.000529788	-0.0009620617
LU-02.SG	0.0009872089	-0.001962298
LU-03.SG	0.001310069	-0.002024983
LU-05.SG	0.0008380764	-0.001387313
LU-06.SG	0.004406451	-0.007854305
MX-01.SG	0.01261815	-0.01943193
NC.SG	0.06816765	-0.09892906
PS-02.SG	0.00649729	-0.00871572
PS-03.SG	0.01611776	-0.02247885
PS-04.SG	0.0009202574	-0.001264376
PS-06.SG	0.1148311	-0.1793444
PS-07.SG	0.04067816	-0.05895632
PS-09.SG	0.001584978	-0.002648552
PS-17.SG	0.007093178	-0.009548063
PS-18.SG	0.01355905	-0.02039847
PS-23.SG	0.003244194	-0.005280685
PS-26.SG	0.009282973	-0.01471277
PS-34.SG	0.0007410302	-0.0007737636
SC-01.SG	0.02996408	-0.045086
SC-02.SG	0.0007404478	-0.001188286
SC-03.SG	0.008003097	-0.0123434
SC-04.SG	0.02916845	-0.04512743
SC-05.SG	0.1616564	-0.2552987
SC-06.SG	0.02674994	-0.03841178
SC-07.SG	0.03092953	-0.04978868
SM-01.SG	0.01758888	-0.02650788
SM-02.SG	0.1572773	-0.2287575
SN-01.SG	0.01551701	-0.02291591
SN-03.SG	0.03635124	-0.05104887
SN-04.SG	0.005368782	-0.008771346
SN-09.SG	0.006401454	-0.0105328
SN-10.SG	0.04020043	-0.05972393
SN-11.SG	0.1336959	-0.2129926
SN-12.SG	0.003821629	-0.005897102
SN-13.SG	0.07226469	-0.1082648
SN-15.SG	0.02887006	-0.03938481
SN-16.SG	0.02107775	-0.02936795
SN-17.SG	0.05253996	-0.08454833
SN-20.SG	0.009605517	-0.01344906
SN-25.SG	0.008387606	-0.01396115
SN-31.SG	0.001738677	-0.002605318
SN-32.SG	0.01575566	-0.02462082
SN-37.SG	0.001908791	-0.002507058
SN-38.SG	0.01228661	-0.01692147
SN-39.SG	0.00575639	-0.008484266
SN-40.SG	0.02562744	-0.04002438
SN-41.SG	0.001285481	-0.001714572
SN-43.SG	0.002753284	-0.004823864
SN-44.SG	0.1536761	-0.2436177
SN-45.SG	0.0007581592	-0.00166471
SN-48.SG	0.03637673	-0.0585729
SN-50.SG	0.06677472	-0.1014528
SN-51.SG	0.02949464	-0.04504675
SN-52.SG	0.03270007	-0.0487027
SN-53.SG	0.04579997	-0.06671735
SN-54.SG	0.03006981	-0.04263469
SN-55.SG	0.00200299	-0.003102937
SN-56.SG	0.001586198	-0.002896373
SN-57.SG	0.002954147	-0.004217055
SN-58.SG	0.01094459	-0.01722143
SN-59.SG	0.01163949	-0.01727651
SN-60.SG	0.001469707	-0.002312662
US-14.SG	0.01446232	0.03853712
I11249	0.06045401	0.1836885
I11501	0.07307568	0.06634166
I11248	0.06386218	0.2117962
I11112	0.05109781	0.1065759
I11519	0.004224209	0.01282031
I12171_published	0.005013001	0.02020543
I11527	0.06173085	0.09237978
I12163	0.03308399	0.0975862
I11526	0.04152989	0.06332448
I12173_published	0.0003877548	0.001346217
I11531	0.07353503	0.06256774
I12164_published	0.003353393	0.01023509
I11521	0.04460881	0.09279792
I11520	0.0539397	0.05381302
I12162	0.03391612	0.09382946
I11752	0.06303847	0.1286311
I10523	0.04107255	0.0606268
I11732	0.07573143	0.06723966
I11735	0.08563952	0.08421266
I11736	0.07327347	0.1327766
I11734	0.06171499	0.04393129
I11737	0.08739039	0.0625011
I2657	0.01218801	0.03920685
I2407_published	0.0004474609	0.002312932
BOT.1.SG	0.003831834	0.01037123
IAM.3.SG	-0.00125541	0.0008739062
IAM.6.SG	-0.005740277	0.003259502
IAM.7.SG	-0.01351116	0.008366802
KEB.4.SG	-0.004539809	0.03005033
KEB.6.SG	-0.0007350278	0.01170713
TOR.11.SG	0.00106816	0.007801203
TOR.6.SG	0.01109163	0.04395478
TOR.7.SG	0.002922034	0.01075229
TOR.8.SG	0.005273261	0.02209682
VAD001	0.04844178	0.143683
VAD002	0.00728409	0.02275224
VAD003	0.002370823	0.008456264
VAD004	0.02208994	0.07077591
VAD005	0.03233555	0.0987108
EHU001	0.05080547	0.127916
EHU002	0.05677921	0.1685102
IPK12.SG	0.172276	-0.2567437
IPK13a.SG	0.1579355	-0.2379933
IPY08b.SG	0.1240599	-0.1992202
vik_2072.SG	0.0009231672	0.0024699
vik_84001.SG	0.07509101	0.2058933
vik_84005.SG	0.05421661	0.1434938
vik_84035.SG	0.0158327	0.04069889
vik_97002.SG	0.007657851	0.02600221
vik_97026.SG	0.005747726	0.01806046
vik_97029.SG	0.005122284	0.01691819
vik_bns023.SG	0.00117645	0.003322894
vik_grt035.SG	0.08694147	0.2153019
vik_grt036.SG	0.06675538	0.1909035
vik_gtm021.SG	0.02834879	0.07985362
vik_gtm127.SG	0.005135213	0.01365408
vik_KAL006.SG	0.0609941	0.1333166
vik_kal009.SG	0.01488715	0.03866978
vik_kls001.SG	0.008671187	0.02779203
vik_nuf002.SG	0.01176804	0.0353908
vik_stg020.SG	0.01566498	0.03627409
vik_stg021.SG	0.07860452	0.2011342
vik_stg026.SG	0.03486375	0.09937616
vik_urm035.SG	0.01617589	0.04839568
vik_urm045.SG	0.006602337	0.01829804
vik_urm160.SG	0.05307126	0.1593006
vik_urm161.SG	0.005242228	0.01853372
I11974_published	0.1394593	-0.2145447
I11565	0.0009550538	0.001072747
I12980	0.001719126	0.002748561
I12988	0.05597728	0.06387714
I12976	0.1079834	-0.05660748
I12967	0.135945	-0.2111538
I12982	0.04995598	0.06838041
I12981	0.05756251	0.03685475
I12968	0.04703471	0.06608249
I12969	0.1404846	-0.2901422
I12975	0.132874	-0.2232862
I12955	0.1348949	-0.2075182
I12987	0.05482938	0.0664827
I12960	0.1166016	-0.2618273
I12970	0.1011036	0.002490566
I12971	0.1419346	-0.2901135
I12957	0.09050572	0.06876474
I12977	0.1303674	-0.2008541
I12972	0.08762891	-0.1941477
I12956	0.000726516	-0.0003250955
I12978	0.08873419	0.05014113
I12973	0.1390715	-0.221111
I12958	0.08563306	-0.1243315
I12984	0.05583986	0.06493736
I12985	0.06317212	0.06790021
I12979	0.05650856	0.07661071
I12470	0.04645838	0.03477543
I12448	0.01146048	0.01273584
I12485	0.04906491	0.1262885
I12451	0.03471377	0.04925217
I12456	0.01910361	0.02484096
I12471	0.03340706	0.04678636
I12463	0.01759423	0.02741768
I12455	0.02317965	0.03080685
I12464	0.04596512	0.06213435
I12499	0.0754782	0.1619772
I12477	0.0539078	0.05460964
I12462	0.04425412	0.07076601
I12457	0.03920478	0.04423254
I12483	0.0206322	0.05648907
I12398	-0.1392019	0.02046257
I12450	0.03788787	0.05208883
I12478	0.005699381	0.01313182
I12487	0.02503244	0.06850448
I12475	0.01550613	0.02675033
I12394	-0.1259766	0.02125826
I12465	0.0149114	0.01386662
I12466	0.0001026392	0.0002374664
I12482	0.0140395	0.03630712
I12446	0.02931651	0.0267881
I12481	0.02673811	0.0840989
I12445	0.04338094	0.05940907
I12480	0.02665605	0.07942247
I12460	0.04666729	0.04186103
I12453	0.0001262496	0.0007051712
I12486	0.04539303	0.1225766
I12447	0.03158436	0.04037015
I12461	0.02895595	0.04397866
I12454	0.05618383	0.06180962
I12458	0.04981564	0.05035377
I12459	0.04628798	0.06848494
I12444	0.006164675	0.006851386
I12479	0.00421987	0.01394355
I12473	0.003292299	0.003122205
I12410	0.0641924	0.2005617
I13208	0.1583605	-0.2317698
I13174	0.07558294	-0.1158161
I13224	0.03779074	0.05453491
I13190	0.07966824	-0.1224897
I13195	0.1570587	-0.2430072
I13203	0.1284194	-0.1954432
I13173	0.1180718	-0.1089942
I13175	0.1359101	-0.2444184
I13201	0.1589717	-0.2302121
I13196	0.1445423	-0.2185257
I13222	0.02532585	0.02762869
I13180	0.1295462	-0.1905887
I13189	0.1614055	-0.2315935
I13223	0.03945114	0.05583661
I13179	0.1284428	-0.2769341
I13227	0.04881265	0.05549693
I13226	0.03347544	0.03706121
I13221	0.006447625	0.009831533
I13220	0.04028018	0.05110285
I13219	0.05222338	0.05771285
I13199	0.1524688	-0.233425
I13192	0.1427184	-0.214471
I13206	0.1514859	-0.2335995
I13204	0.006786624	-0.01074203
I13207	0.1374182	-0.2067441
I13178	0.03014889	-0.06499195
I13228	0.05226659	0.06337012
I13198	0.1492041	-0.2246588
I12294	0.03540966	0.04366751
I12208	0.06193184	0.2141387
I12209	0.06732333	0.2156526
I12257	0.0007015653	0.0005675986
I12260	0.007498624	0.02249845
I12292	0.04116599	0.109905
I12293	0.0018064	0.003716707
I12514	0.02393784	0.1158994
I12391	-0.01097341	0.0001324158
I12381	-0.2902961	-0.001606021
I12516	0.02002878	0.09982079
I12379	-0.429711	-0.009467025
I12384	-0.1507856	0.02145713
I12515	0.02857265	0.1301674
I12878	0.01380315	0.04030051
I12879	0.02202256	0.06703228
I13559	0.02127208	-0.03245941
I13560	0.05833196	-0.08923942
I12877	0.003233765	0.01209766
I12855	0.001823369	0.006457315
I12809	0.003448852	0.01319105
I13558	0.04796376	-0.07435447
I11697	0.1360208	-0.2869572
I11696	0.1392917	-0.2949967
I12561	0.003021371	0.008885938
I12576	0.1585151	-0.2378586
I12560	0.0006969458	0.002336387
I13472	0.1512317	-0.2261233
I13504	0.1254277	-0.2345125
I13505	0.1384189	-0.2965841
I12640	0.004766958	0.01564982
I12641	0.006271944	0.01958417
I12648	0.001873623	0.006938541
I12646	0.0001321823	0.001980383
I12649	0.006937434	0.03356339
I12647	0.02854199	0.1446453
I11892	0.03035092	-0.04573846
I12645	0.001366076	0.009788622
I12642	0.0007921562	0.003138064
I12650_published	0.000217915	0.001907726
I12644	0.01643266	0.1227145
I12643	0.0005102847	0.001536587
Denisova11.SG	-0.6803889	-0.1329206
Anzick_realigned.SG	0.1559268	-0.2471936
I3878	0.0538116	0.2116179
I12341	0.1047612	-0.1657973
I12344	0.1682016	-0.2470266
I12347	0.1645917	-0.2546804
I12350	0.1677481	-0.2447868
I13766	0.1298172	-0.2156118
I13767	0.1290595	-0.2057549
I13763_published	-0.01016827	-0.001366308
AV1	0.06722191	0.177935
AV2	0.07077792	0.1743476
CL102	0.02998146	0.08859305
CL110	0.0002491159	0.005036996
CL121	0.04856148	0.1922753
CL145	0.07152674	0.1874634
CL146	0.07316093	0.1883176
CL151	0.06447725	0.1596769
CL23	0.05851408	0.1967258
CL25	0.03634883	0.1517531
CL30	0.05386793	0.1884481
CL31	0.06705024	0.07599004
CL36	0.04769127	0.1625467
CL38	0.04360448	0.1677819
CL47	0.06445685	0.1821022
CL49	0.02300326	0.07313749
CL53	0.02679497	0.06962665
CL57	0.05341671	0.1736407
CL63	0.06349248	0.192073
CL83	0.05993003	0.1516849
CL84	0.06791691	0.1857473
CL87	0.06790231	0.2029613
CL92	0.06923796	0.1692455
CL93	0.06994014	0.1779391
CL94	0.06495035	0.1972411
CL97	0.008194099	0.01775525
SZ12	0.04386392	0.1193253
SZ13	0.07151783	0.1851911
SZ14	0.0274452	0.08173988
SZ16	0.06018757	0.146152
SZ18	0.05469206	0.1630532
SZ19	0.054466	0.1967733
SZ20	0.0007389658	0.002622423
SZ22	0.06241412	0.1612023
SZ23	0.05827703	0.1645335
SZ24	0.03860971	0.1034535
SZ25	0.02792283	0.07183217
SZ27	0.06440096	0.2003259
SZ28	0.06182611	0.1834895
SZ30	0.03715031	0.1000713
SZ31	0.007366927	0.02634139
SZ32	0.05420044	0.1864676
SZ35	0.0002840648	0.001581178
SZ37	0.03587555	0.108061
SZ38	0.05835091	0.1706276
SZ40	0.04589061	0.171054
SZ41	0.0196176	0.0558614
SZ42	0.07136076	0.1923731
SZ44	0.0001478269	0.0001521228
SZ6	0.004017985	0.01156915
SZ7	0.0657948	0.1688668
SZ8	0.01546217	0.04307025
SZ9	0.07393606	0.184607
SZ11.SG	0.09089834	0.2238398
SZ15.SG	0.09609108	0.2196792
SZ1.SG	0.07810566	0.1948246
SZ2.SG	0.08214749	0.223494
SZ36.SG	0.07176365	0.2293193
SZ3.SG	0.08497222	0.2253485
SZ43.SG	0.07364971	0.2278839
SZ45.SG	0.06834106	0.2202412
SZ4.SG	0.08948167	0.2184132
SZ5.SG	0.08243443	0.2164865
IK002.SG	0.08784032	-0.1981999
In661.WGC	0.004973989	-0.01127059
In662.SG	0.007774947	-0.02154798
JHF05.SG	0.1030583	-0.2344548
JHM06.SG	0.09162815	-0.2150376
La364.SG	0.09377982	-0.225404
La368.SG	0.02069908	-0.05651619
La727.WGC	0.03021938	-0.07286065
La898.SG	0.01183583	-0.02567016
Ma554.WGC	0.01794059	-0.04238008
Ma555.SG	0.05637848	-0.1297845
Ma911.WGC	0.005081683	-0.01212642
Ma912.SG	0.09276064	-0.2289843
Phl534.WGC	0.00225934	-0.00467548
Th519.SG	0.01869016	-0.04337821
Th521.SG	0.04114003	-0.09714196
Th530.SG	0.02407409	-0.05449891
Th531.WGC	0.005973848	-0.01464136
Th703.WGC	0.01045506	-0.02761841
Vt719.SG	0.03136612	-0.07320527
Vt777.SG	0.01551699	-0.03264237
Vt778.SG	0.01596515	-0.03958875
Vt779.SG	0.0142622	-0.02863155
Vt781.SG	0.0148283	-0.02751017
Vt796.SG	0.01277587	-0.02589231
Vt808.SG	0.01188391	-0.02227491
Vt833.SG	0.01421002	-0.02852894
Vt880.SG	0.01094417	-0.022882
chy001.SG	0.03326969	0.05061107
chy002.SG	0.06248419	0.07702504
cim357.SG	0.02220813	0.03681944
cim358.SG	0.013249	0.01094391
cim359.SG	0.04999836	-0.003123257
kzb001.SG	0.01401715	0.03470074
kzb002.SG	0.09091586	0.1824062
kzb003.SG	0.01048678	0.02537038
kzb004.SG	0.001463691	0.003685402
kzb005.SG	0.05202072	0.1088016
kzb006.SG	0.05007734	0.1389953
kzb007.SG	0.07703918	0.1793267
kzb008.SG	0.06059939	0.1339105
kzb009.SG	0.04432824	0.1069121
mur001.SG	0.005696126	0.0127894
mur002.SG	0.002971367	0.006972605
mur003.SG	0.0844531	0.1857909
mur004.SG	0.06616943	0.1407842
scy006.WGC	0.001507263	0.002578706
scy009.SG	0.06545665	0.2065242
scy010.SG	0.02987466	0.08444588
scy011.SG	0.01468291	0.03278846
scy192.SG	0.03960646	0.1152743
scy193.SG	0.002893874	0.004687177
scy197.SG	0.01877284	0.06230504
scy300.SG	0.02095652	0.07140681
scy301.SG	0.05336755	0.1101205
scy303.SG	0.05833459	0.1542182
scy304.SG	0.005491645	0.01204834
scy305.SG	0.01180138	0.03723991
scy311.SG	0.0223576	0.05164009
scy332.SG	0.001872443	-0.003324166
tem001.SG	0.01349482	0.02087628
tem002.SG	0.0356994	0.06007498
tem003.SG	0.05826088	0.1001924
I3320_published	0.0280735	0.09242159
I3321_published	0.02691839	0.09532967
I4556_published	0.01065357	0.03139547
I7427_published	-0.02143625	0.007950826
N17.SG	0.0817734	0.1812994
N18.SG	0.0622347	0.2143068
N19.SG	0.0584316	0.2354719
N20.SG	0.04130909	0.1599202
N22.SG	0.08159517	0.1843359
N25.SG	0.0662271	0.2323665
N26.SG	0.05571676	0.2297375
N27.SG	0.05760601	0.2161528
N28.SG	0.05795491	0.2128894
N31.SG	0.0641265	0.2152838
N36.SG	0.06110103	0.2158284
N38.SG	0.06527619	0.2210904
N42.SG	0.04117462	0.1299278
N44.SG	0.06678351	0.1743289
N45.SG	0.07415719	0.1823333
N47.SG	0.07991335	0.1918626
N49.SG	0.07343117	0.1892923
I14037	0.1383142	-0.2881305
I13738	0.05668119	-0.08370193
I13441	0.1494052	-0.220969
I13737	0.1265278	-0.1877262
I13739	0.04856395	-0.0682122
I14194	0.1368624	-0.2807769
I13323	0.1425332	-0.2247457
I13539	0.1425462	-0.2183516
I13538	0.130192	-0.2090746
I13321	0.1537524	-0.2356957
I13540	0.150755	-0.2302836
I13322	0.1585948	-0.2335373
I13320	0.1497016	-0.2282464
I13541	0.1489075	-0.2307469
I13318	0.1548451	-0.2301698
I13319	0.1501652	-0.2240501
I13326	0.1365205	-0.2098198
I13324	0.1456441	-0.2192013
I1584	0.03758221	0.1391123
I13701	0.07626668	-0.1631999
I13692	0.09219773	-0.2093016
I13695	0.004985198	-0.01249116
I13694	0.001606226	-0.003784054
IL2.SG	0.1776676	-0.2647957
IL3.SG	0.1709074	-0.2589655
IL4.SG	0.1163662	-0.1820252
IL5.SG	0.1593422	-0.2409368
IL7.SG	0.1794075	-0.2621869
K1.SG	0.04907822	-0.07710922
SMP5.SG	0.008716195	-0.01445984
19651.SG	0.1137379	-0.1655174
SA5832.SG	0.1227014	-0.1955042
A460.SG	0.1684143	-0.2606451
Aconcagua.SG	0.16233	-0.2360687
AHUR_2064.SG	0.1741082	-0.2658703
AHUR770c.SG	0.01746206	-0.0276333
Andaman.SG	0.0651039	-0.1521785
Lovelock1.SG	0.1360867	-0.200454
Lovelock2.SG	0.1768467	-0.2651155
Lovelock3.SG	0.1820427	-0.2715947
Lovelock4.SG	0.07755407	-0.1118952
Sumidouro4.SG	0.07438934	-0.116491
Sumidouro5.SG	0.1509739	-0.24697
Sumidouro6.SG	0.1252835	-0.1887238
Sumidouro7.SG	0.04941203	-0.07240492
Sumidouro8.SG	0.02127697	-0.02865409
TrailCreek.SG	0.04865895	-0.07280179
I12533	-0.1712464	0.0403916
I8759_published	-0.02408188	0.004555893
I8904	-0.03264401	0.004591758
I8930_published	-0.01933319	-0.003052103
I10758	0.1616401	-0.2380269
I12534	-0.1348479	0.04042909
I12575	0.1666351	-0.2517767
I8901	-0.01134451	-0.0001134396
I8923	-0.04385315	0.007681602
I8931_published	-0.01980249	-0.003119379
I13762	-0.2739671	0.04206707
I6348	0.1426361	-0.2032366
I11698	0.1484673	-0.3135211
I13768	0.1455895	-0.2134388
I13982_published	-0.01501444	-0.002081854
I13977	-0.09553699	0.01355048
I13983_published	-0.01246909	-0.001265793
I14678	0.05943085	0.2211215
I14308	0.06518816	-0.1439255
I13970	-0.01119825	0.003112506
I14676_published	0.05595554	0.2217251
I13979	-0.2688306	0.0432738
I14307	0.01039862	-0.02213623
I13978	-0.1485387	0.0236879
I13972	-0.03510957	0.005980301
I13980	-0.2756842	0.04319761
I14677	0.05338057	0.2217064
I14675	0.06178668	0.2200362
I13981	-0.111018	0.0211512
I14922	0.1384835	-0.2118754
I14921	0.1141076	-0.1770268
I14920	0.09245519	-0.1481062
I14923	0.08991095	-0.1407872
I13959	0.001275678	-0.002215488
I13883	0.06012924	-0.1290428
I13884	0.08871059	-0.194722
I13885	0.01718792	-0.04236717
I13882	0.07643197	-0.1596271
I13886	0.09777365	-0.2042892
I13957	0.1300401	-0.2432569
I13964	0.1119955	-0.2392763
I13965	0.09261194	-0.02284188
I13887	0.07500193	-0.1684529
I13963	0.1280232	-0.2668072
I14926	0.00108587	-0.002969918
I14925	0.003799242	-0.009695428
I14875	0.07557663	-0.1215075
I14879	0.1327917	-0.2085131
I14933	0.008821788	-0.02100685
I14880	0.07245167	-0.110926
I14928	0.001127945	-0.002238546
I14931	0.0102855	-0.02542832
I14930	0.0008177104	-0.002245529
I14878	0.1244092	-0.1893756
I14929	0.01297606	-0.02823702
I15587	0.1021462	-0.1546294
I14881	0.04435861	-0.06915694
I14934	0.008478778	-0.02010687
I14876	0.05093601	-0.08184918
I14882	0.0945345	-0.1475902
I14927	0.002157485	-0.004150482
I14937	0.00313562	-0.007746909
I14883	0.14178	-0.2163268
I15682	0.15052	-0.2324138
I14772	0.00509935	-0.01087495
I14773	0.003151943	-0.007431518
I14774	0.02564827	-0.05325045
I14771	0.008816082	-0.02235579
I7805	0.004053141	0.01357018
I14009	0.03769433	-0.05548683
I13721	0.1109509	-0.2640555
I14000	0.1303175	-0.2780578
I16170	0.03588199	0.1529497
I16178	0.03784533	-0.0602548
I16173	0.1040821	-0.1636384
I16175	0.08709457	-0.140286
I16176	0.1056871	-0.1631137
I16165	0.03439985	0.1412042
I16181	0.05348885	-0.08053521
I16172	0.09389681	-0.1487672
I16174	0.107075	-0.1664286
I16163	0.04156866	0.1390017
I16180	0.09889275	-0.1548308
I16179	0.1002516	-0.1541408
I16183	0.01105806	0.04782687
I16168	0.02735062	0.11464
I16166	0.008163243	0.03125057
I16169	0.02951729	0.1203247
I16164	0.03268247	0.1348721
I16171	0.1019569	-0.1615343
I15109	0.1477237	-0.2237487
I15051	0.1078233	-0.1695307
I15108	0.1513009	-0.2272419
I15112	0.1512725	-0.2360354
I15106	0.1442897	-0.2174662
I15082	0.1392862	-0.2135746
I15111	0.1549783	-0.2332756
I15107	0.153731	-0.2279085
I15081	0.1420458	-0.2106541
I15105	0.1522169	-0.2220983
I14990	0.1515852	-0.2341077
I15050	0.1463997	-0.225598
I15667	0.1372916	-0.2049858
I15674	0.130239	-0.2060269
I15594	0.1219782	-0.1822022
I15597	0.1119819	-0.1774747
I15596	0.09737291	-0.1503824
I15600	0.1154526	-0.1790988
I15679	0.09989048	-0.1582645
I15599	0.06169481	-0.09552179
I15666	0.1078548	-0.1661251
I15593	0.08256013	-0.1248347
I15590	0.0896076	-0.1387656
I15678	0.1134806	-0.1795266
I15591	0.08914145	-0.1399863
I15676	0.1344824	-0.2024003
I15668	0.1208523	-0.1896451
I15677	0.1240651	-0.1896373
I15602	0.1104955	-0.1831681
I15675	0.1054954	-0.1637531
I15665	0.07864505	-0.1214907
I15671	0.0397343	-0.0612949
I15601	0.1074446	-0.175706
I15604	0.132205	-0.2082994
I15592	0.1203906	-0.1858281
I15598	0.09398161	-0.1450282
I15595	0.1068107	-0.1721305
I15943	0.007843199	0.03644158
I15971	0.1279142	-0.2032399
I15941	0.05085737	0.2011239
I15947	0.007833029	0.03293399
I15976	0.1190307	-0.1855654
I15942	0.04025196	0.1559959
I15964	0.1275586	-0.1904926
I15945	0.01074165	0.04407221
I15977	0.1284813	-0.1973357
I15965	0.1224016	-0.1907659
I15968	0.1261031	-0.1878387
I15962	0.1234245	-0.1927378
I15972	0.129454	-0.1977131
I15970	0.1353658	-0.2014277
I15969	0.1270726	-0.1995628
I15946	0.03113137	0.1269538
I15939	0.001898758	0.00824403
I15966	0.1278495	-0.2018552
I15978	0.1329677	-0.2036972
I15975	0.1268836	-0.1962993
I15940	-0.07208937	0.08134041
I15963	0.1216562	-0.1877091
MS10614.SG	0.005719363	0.06526098
ARS001.A0101	0.1104343	-0.1888795
ARS002.B0101	0.08319961	-0.1293972
ARS003.B0101	0.02637342	-0.04450847
ARS004.A0101	0.05992996	-0.08813398
ARS005.A0101	0.0864585	-0.1458732
ARS006.A0101	0.1138875	-0.1803329
ARS007.B0101	0.1226408	-0.2022556
ARS008.A0101	0.1390755	-0.2189339
ARS009.A0101	0.09701412	-0.1329726
ARS011.A0101	0.01768585	-0.03057071
ARS012.A0101	0.04087716	-0.06123918
ARS013.A0101	0.01942708	-0.03630355
ARS014.B0101	0.04861224	-0.08183417
